patient_id,ews_var_epithelial,ews_var_mesenchymal,ews_skew_emt,ews_kurt_emt,ews_cv_mesenchymal,ews_em_ratio,ews_composite
TCGA-AA-3034,6.065728743512161,5.63793269525009,-0.4535493798750303,0.042494063013464256,0.30379509602843136,1.1434385886934904,0.11757798321980707
TCGA-AA-3035,3.8202775616231723,7.125028744717568,0.3153987374309466,-0.6316091149104985,0.3513310642723938,1.0339253459637756,0.2086971123888549
TCGA-AA-3036,4.027205971728209,6.875853753270506,-0.043961827023566505,-1.0297872161396586,0.339021135165185,1.10852971685085,-0.1550830511314212
TCGA-AA-3037,3.9079646911489156,6.247657788986572,0.2687272864450295,-0.8149755893097259,0.25779368416750814,1.5964180297626624,0.558143229874968
TCGA-AA-3038,4.471186312265982,6.453047201629595,-0.2112972383965446,-0.7213381663881888,0.33107093879555877,1.1787952258955237,-0.020082356082839353
TCGA-AA-3039,5.300868947551524,6.2978534278927,0.008488669826098718,-0.06666829514730077,0.28418565683240815,1.4229460385987303,0.7698097399571235
TCGA-AA-3040,4.506667236244971,4.696983578093491,0.3255716374420304,-0.3953097996949966,0.2758332636058518,1.1569717863891829,-0.044827339515525644
TCGA-AA-3041,2.872965481000524,4.405291471745921,0.2545554632384563,-0.4600667916262755,0.22930686268056338,1.4844466383840584,-0.017668862948623243
TCGA-AA-3042,3.518584430885967,8.352187813187193,-0.3189545838098675,-0.1984321957169799,0.4347348613335164,1.0164720803074587,0.4923456944255668
TCGA-AA-3043,3.5555326763820907,7.867624325368983,0.3393799740469817,-0.4646498902244818,0.31209451271945915,1.5397223535478726,1.109896842900292
TCGA-AA-3044,4.188777024658465,7.107513255737725,0.14813758528135293,-1.0687337765366725,0.35404040216717525,1.037319752637421,-0.05137389681275154
TCGA-AA-3045,5.049521671649493,5.668464273409709,0.0733116026862134,-1.0187328936357287,0.30669507447006716,1.088253045014961,-0.2877533664524451
TCGA-AA-3046,4.248090381950791,7.936143951965146,0.146952334516055,-0.7700082259835672,0.38079431117598916,1.0672651683656253,0.40106144079389555
TCGA-AA-3047,6.01291425609424,5.470537462572596,0.10806177715608709,-0.7782005651387194,0.3012737582595265,1.1539311149482085,0.05515451186099244
TCGA-AA-3048,3.47109688445896,8.672807258837459,-0.34540503079251533,-0.19851874084414023,0.3938149954495587,1.0424298894664845,0.3729543928075809
TCGA-AA-3049,4.2261063775892165,7.166379612724989,0.20248263737352645,-0.20952333802733714,0.3012426204473616,1.4398752569373512,0.9097152888382958
TCGA-AA-3050,4.3787792602440865,6.902574363701962,-0.050844061160691977,-0.41044897949688774,0.3483170124661837,1.1480587077762756,0.31590114370384953
TCGA-AA-3051,2.8131333707655326,9.056948478028566,0.24870194393315703,-1.1183952682843206,0.3491216735961998,1.569308017706997,1.0152959923786222
TCGA-AA-3052,4.454520835604956,5.105042045262201,0.04059773611910229,0.007132668262900488,0.3017023730646917,1.1558292622199402,0.13589953841607869
TCGA-AA-3053,6.2121794620335145,6.626745071284651,-0.06891265714791811,-0.4464891328995897,0.3306507782803509,1.1900768281714846,0.4981068206020219
TCGA-AA-3054,3.1305691664878936,8.809374978119349,0.34558546373403104,-0.9024163039497815,0.4028573260158192,1.1041043474288237,0.6028735237495281
TCGA-AA-3055,3.8921064772397345,5.720413116762469,0.4583608554877768,-0.6061708357200319,0.3094130960831441,1.1794656023336971,0.19372570303227044
TCGA-AA-3056,4.221261964434839,5.571462330771081,0.21333821224874028,-0.9438487645110163,0.2733110618081281,1.420083885919925,0.1572541851233916
TCGA-AA-3057,2.641275352117841,5.100785909890769,0.6139524433782962,0.10072589357637929,0.3034798332162865,1.2121654069846697,0.4154035988832872
TCGA-AA-3058,4.092671916747293,7.547211449228314,0.5839383988302494,-0.32981965254792867,0.2946974479475684,1.49371233939546,1.2043919735026154
TCGA-AA-3059,3.4627882225302904,4.144292441466289,0.33633137732762425,-0.2140726334229912,0.23240701237894731,1.56965122131044,0.37194780593407445
TCGA-AA-3060,5.360054786548488,5.203883083538992,-0.1450967198499641,-1.2233309523047442,0.31435089518616666,1.0161945966377188,-0.6516593017658905
TCGA-AA-3061,4.818773308822437,3.086922584689954,0.06004571323811215,-0.5041826837949306,0.24332955868425044,1.0968233124664246,-0.7197757624250666
TCGA-AA-3062,4.318753241638918,7.626128932082496,0.5669459419876974,-0.32769042717946917,0.3170246101303603,1.3247307408815419,1.0349162815858506
TCGA-AA-3063,4.359659729651035,5.548260154699116,-0.31981802760150646,-0.7475552656580242,0.3137569149338277,1.0498083199466826,-0.5628501231609023
TCGA-AA-3064,3.5220573057881057,8.138689332555424,0.36156260731645795,-0.27634055618935127,0.3630161189919703,1.1546722690524704,0.7915664283730548
TCGA-AA-3065,4.092993714870946,6.849415514528239,0.27621168678107505,-0.663204532858225,0.35246354310126565,1.098495457484563,0.2875485670956441
TCGA-AA-3066,4.006306660484581,4.845166265370013,-0.27459637735773756,-0.27925898236108937,0.31424252594471525,1.0261967539529262,-0.4909634867674259
TCGA-AA-3067,4.681368122401658,5.863070997082457,0.48050030343868055,-0.4841950233184047,0.3164359504693765,1.1446379783149998,0.36963561208190954
TCGA-AA-3068,3.711885741047966,4.973683570982434,0.3302996957825083,-0.4861330518849325,0.28987138061370943,1.1025997128856695,-0.19219034258176837
TCGA-AA-3069,5.211809304863434,5.815385886097156,0.36527155454050575,-0.40704622236485166,0.32471360489574663,1.10963312277595,0.37448736921351866
TCGA-AA-3070,4.857206885668035,5.337716223913836,0.24443968852814021,-0.852434049609136,0.2950495450389896,1.1822818519497773,-0.05050020811146725
TCGA-AA-3071,4.306315431488991,5.48682293966225,0.05234717065722884,-0.9556148186573101,0.3040210518600517,1.0892366504978075,-0.41100637160802195
TCGA-AA-3072,7.040147798995911,5.005257194649174,-0.2686320640169843,-0.26780525048820314,0.24742086982400582,1.51665492366038,0.5452262885477874
TCGA-AA-3073,2.9067741211114115,6.251065566632716,0.161855129902567,-0.40364080214093523,0.33271182262548993,1.1226422600870563,0.04176651165496345
TCGA-AA-3074,4.799071358318746,5.9298618462955,-0.08830606897847705,-0.8323080897172899,0.32656384847926323,1.0811251250223686,-0.22052699172047815
TCGA-AA-3075,3.2397807207896236,4.795669427908012,0.2868291138358521,-0.7513748586213103,0.237287721091881,1.463397877704987,-0.035132359352083586
TCGA-AA-3076,3.319790552653782,6.8382112391212715,0.29049785117712446,-0.7639382425180852,0.3360270914065189,1.1059189321004208,0.07459757804611063
TCGA-AA-3077,4.723800727167107,6.319633187604218,-0.07440075000108834,-0.8875410131844363,0.326465118878484,1.1779062199347565,-0.01911357695972012
TCGA-AA-3078,4.888322723222075,6.186055339086192,0.12298812531863243,-0.48609460598007725,0.32931804366625894,1.132246110205331,0.2453630524240236
TCGA-AA-3079,3.98609761854593,5.7851470348556315,0.34773881792369626,-0.7182316904511068,0.31412304723971785,1.3015880490921228,0.32965573728998404
TCGA-AA-3080,5.611262088026721,6.98180180203962,-0.1805521780110249,-0.21347743523189644,0.28100043814336845,1.6371905830798474,1.0861057067357682
TCGA-AA-3081,4.1725633958981785,8.58726235225063,0.47886910567568225,-0.678399059783175,0.3311716152249047,1.4909448977224526,1.2850951862747018
TCGA-AA-3082,4.889193953207998,6.218414716750043,-0.13286296923277183,-1.0930025437184376,0.321627372426163,1.153858455649451,-0.21693261323950144
TCGA-AA-3083,3.1596013580928233,6.968386290680376,0.26801405052789484,-0.7106534594853673,0.35582353568527814,1.0700043874628362,0.10875807738610327
TCGA-AA-3084,2.7754836352811023,6.005951184622062,0.3804832984991821,-0.5739687847165467,0.3139245183055094,1.1352109686479464,-0.016264273502922033
TCGA-AA-3085,3.2808860203868804,5.346155841399606,0.27439991223387167,-0.30201847589309105,0.25358145013535954,1.4043937038733916,0.233637489999343
TCGA-AA-3086,3.2837962753829184,5.96465999644354,0.5013815831568275,0.24689619443990996,0.31529997117882,1.16300283329773,0.5938356780640363
TCGA-AA-3087,2.931365204058696,5.98550624579724,0.3297827990267341,-0.3486465967244201,0.2681898926980101,1.407828899886161,0.36320981844957845
TCGA-AA-3088,3.860568918033312,4.633022402676017,0.10662641646577754,-0.2624518650115353,0.25328544505402784,1.4403702779749097,0.1851185957424868
TCGA-AA-3089,4.7486944903070425,5.1684297378379345,0.1427429692577773,-0.6533376855432431,0.2574372409345255,1.5720286915655264,0.4726528442608047
TCGA-AA-3090,3.121711896342717,7.148954071896512,-0.0581565133237028,-0.5802072721271334,0.3505970841657064,1.1421568499376693,0.08555684695372558
TCGA-AA-3091,6.09328853727411,5.104297070410995,-0.41531530098523894,-0.1506404620397399,0.26005724555103243,1.5165068430420754,0.44616790989339145
TCGA-AA-3092,5.211918913407005,7.554740257169893,0.0963913015133973,-0.3572519670728904,0.3811019765641417,1.04689514711926,0.6181492566062705
TCGA-AA-3093,3.998030966763164,5.2202610240230465,-0.016645977879910064,-0.6993335100526665,0.2515447671870913,1.4558978516912555,0.010128144139144238
TCGA-AA-3094,4.4367766899912775,6.911910582289946,0.2025340070659941,-1.059245285348377,0.3381236019563611,1.1300374631655312,0.09004660124071644
TCGA-AA-3095,3.395000369931548,5.64487853052387,0.15830269487105464,-0.9637713779073769,0.2969430369218357,1.1913070027813732,-0.2985822460443017
TCGA-AA-3096,4.063558518966183,5.3097853250347775,0.2596292657870918,-0.8554963917195613,0.3012088093576021,1.242591115269908,-0.020111831761813637
TCGA-AA-3097,6.185723068641715,5.091345545809286,0.09970459713175686,-0.6462530834083196,0.3003924504173285,1.1638906102576436,0.09897568037608222
TCGA-AA-3098,4.583476895002662,9.623389105720708,0.26543924427764465,-0.42062609239801985,0.37537145096645463,1.3619016990307005,1.449587294040273
TCGA-AA-3099,4.899305291664819,6.5889338824767405,0.27581122747055886,-0.9150667221349229,0.34346777275370155,1.0759339204397473,0.1554476570366827
TCGA-AA-3100,3.9986251384584506,4.404462633253219,0.15991763430999392,-0.6961067756125252,0.23235545434890476,1.4669037621036438,-0.057450709160002576
TCGA-AA-3101,3.8743758794838477,5.368129744478487,0.2247496093658582,-0.04079532275523423,0.31198443140428295,1.0540072397763003,0.05335428108787216
TCGA-AA-3102,3.3146080002730716,6.676673017934003,0.044563158020248454,-1.1696341233650525,0.28332056445367565,1.7597201435649217,0.6245475913136298
TCGA-AA-3103,4.342286822266925,6.175727192504566,0.28006544052194937,-0.9591834403641935,0.349376849300765,1.0528289718938555,-0.015744076817954516
TCGA-AA-3104,4.0807779345440345,6.405080031059274,0.25340726244726464,-1.125829057333898,0.34575700351682653,1.0850871787980634,-0.0783754791255896
TCGA-AA-3105,4.186823398529696,4.852832440011449,0.2180685215169724,-0.5512701233082908,0.3025091383825176,1.0933527807228869,-0.207926681395879
TCGA-AA-3106,4.070400206044309,4.454512458175365,-0.0790095577420054,-0.9681524630994507,0.28290597243699284,1.0009958159456578,-0.9417114793259488
TCGA-AA-3107,3.7190430839826227,5.534710853844654,0.1910714867359875,-0.3512519136410588,0.31486811881746635,1.1633732024619585,0.08950148692518516
TCGA-AA-3108,4.025739219233407,5.880592954432763,0.14006668218370283,-0.8510072590471043,0.31730476354503334,1.1240911456553326,-0.1598466958581968
TCGA-AA-3109,2.459826182969061,6.099412828902435,-0.21407764616605016,-0.4931016990912416,0.31064365506778635,1.1546137264620422,-0.3788030212942162
TCGA-AA-3110,5.13845281544717,6.924908919662353,-0.059064703660137614,-1.0965205039123773,0.33181678979878476,1.064436358463765,-0.14811199684015097
TCGA-AA-3111,4.3458924232053695,6.3144726038208,0.6114800052240508,-0.15701622079419453,0.29230241755508324,1.3279760285055067,0.8566463838713633
TCGA-AA-3112,4.349008152484582,6.633655622024113,0.17752467477009906,-0.9089246038449947,0.28834566947978385,1.4116368081895452,0.37551922421138045
TCGA-AA-3113,3.2004027803191337,6.755747028758538,0.44871573365865536,-0.30517822511314385,0.34090443999381775,1.090991197609232,0.3741098472761131
TCGA-AA-3114,3.6238305994988136,7.019543872049408,0.0953951766385146,-1.096608097884613,0.3026082481508635,1.4890263609236518,0.3870580055100831
TCGA-AA-3115,4.11289358623163,4.391865344228594,-0.2802128357181561,-0.6098341162748766,0.26853396978247934,1.0992916284691032,-0.7876761896618406
TCGA-AA-3116,4.012053390467425,4.650323373701238,0.020618792886409318,-0.26797035059140706,0.29330851030310195,1.0792402972740183,-0.31847729411252734
TCGA-AA-3117,2.5719701170526896,4.7233691980869095,0.30648699083571523,-0.33537547943686796,0.24447357430258126,1.5492336125196908,0.26885373505245286
TCGA-AA-3118,3.3610888455619676,8.477304639932301,0.6956246973370513,-0.1620450177684365,0.35076820380139356,1.412590713709455,1.5040469893938695
TCGA-AA-3119,3.4186823982589534,5.933612213003745,0.23635195847789883,-0.44938679735966325,0.3234784142024497,1.0562083170006027,-0.06814788047067298
TCGA-AA-3120,1.1879722470200698,6.483027178117314,0.5965387138574239,-0.30749997184584776,0.3177249475228624,1.2593961268747307,0.34641007798911705
TCGA-AA-3121,3.3230559037795704,3.7973097281303407,-0.057664364909384175,-0.5371436973080841,0.2534584552208414,1.142040545416707,-0.7931834920394127
TCGA-AA-3122,4.226121364948483,7.049009239791347,0.2699488652433923,-0.4295720147154505,0.33590271758464935,1.1491552981986775,0.4623535007857877
TCGA-AA-3123,5.955725509826031,5.621987734564296,-0.06985540252846638,-0.6711083079396247,0.2569134064521223,1.5094975600205647,0.44282987634644466
TCGA-AA-3124,4.607693874769589,9.79850543498946,0.5165183497879133,-0.9754717829298514,0.4227848276579864,1.1739749076808392,1.246282490164795
TCGA-AA-3125,4.565590031612651,6.180570343929982,0.21428615862265782,-0.3895465726904006,0.2682210159180839,1.6306428086206726,0.9263273157681721
TCGA-AA-3126,2.811694878323491,5.442964704097188,0.5889623128825653,-0.3014942049912621,0.33015812976159675,1.00903628373894,0.027799783281017027
TCGA-AA-3127,3.7570045125947096,5.667557244230814,0.05823178501182357,-0.7822165192003978,0.2579668447340536,1.4685434006982898,0.10109045647324548
TCGA-AA-3128,6.638352066880732,6.856091234757738,-0.031880133138723,-0.7615607127450028,0.33798001257635846,1.2071332619545754,0.5229258890833378
TCGA-AA-3129,4.177828243765458,6.196602825813958,0.0930752952431753,-0.8289458033536379,0.27502556405533163,1.4671320783611186,0.31176350994448015
TCGA-AA-3130,3.7915989501535527,4.813443547937196,0.2966082457764973,-1.0712841971581382,0.2436536631959172,1.5544788316146447,0.08573310063722699
TCGA-AA-3131,7.091021811090937,4.645389895847257,-0.5104651371566147,0.14226908103828917,0.23613925928454338,1.5743077214174892,0.5975338945107832
TCGA-AA-3132,2.6900970266162916,4.356734073907581,0.5639675613663838,0.10712680663529905,0.2788941897099202,1.0898639953089126,-0.04833180743060015
TCGA-AA-3133,3.844350697963977,4.27963903624379,0.09798455064771329,-0.27962615321323137,0.29423736171175124,1.0391188825756836,-0.4182427483478471
TCGA-AA-3134,4.134726117740759,6.767187074341468,0.34802199307527404,-0.3962269698945593,0.27527620319947393,1.7038500585661756,1.1996648705200554
TCGA-AA-3135,5.301535303583724,7.291963308165228,0.20000497819313215,-0.8839390852767641,0.31789176156159504,1.5873551007321525,1.0840909277269397
TCGA-AA-3136,4.636603491957358,7.091457809935147,-0.23289502756889388,-1.0615050331100393,0.3500568949598362,1.1372680618720772,-0.07631824009902821
TCGA-AA-3137,4.332887294147534,7.481745173715705,0.4100774777538529,-0.7424144492741713,0.3484617585737749,1.2120724959190083,0.6475291928618371
TCGA-AA-3138,4.372683087147311,5.028193675911298,0.4213047688064044,-0.2831763607998057,0.2984032787253692,1.0717808245608835,0.0529110631835395
TCGA-AA-3139,3.697029819116634,5.090090436766398,0.17410956137287537,-0.8434691568663779,0.30122172439931727,1.1335585715097147,-0.35025305159863535
TCGA-AA-3140,4.649077909912784,6.974867846560807,0.1832839126391546,-1.001906239301848,0.2854549409168261,1.6199195871710244,0.7868865518586645
TCGA-AA-3141,4.502404242478286,7.847432571501743,-0.07911328796885261,-0.46931385126877734,0.36135824794296084,1.194020796961563,0.5640737280783658
TCGA-AA-3142,4.1245711052332545,5.613971943908964,0.3323440670668177,-0.7031201450142381,0.3290451158653344,0.9936736925507397,-0.16541792367097413
TCGA-AA-3143,3.256537081581566,6.050098294966218,0.008126842754634702,-0.4721790464609317,0.3302116704810093,1.0151842676534188,-0.27901242111956887
TCGA-AA-3144,2.922610644380809,6.18010735560914,0.45633639838001777,-0.6093272746877467,0.320001992010926,1.1381851228946571,0.09511993905476117
TCGA-AA-3145,5.513038567196201,5.982956960036578,0.038984033245483295,-0.5921002702899352,0.28118123145812424,1.4124429350077168,0.48009894156839755
TCGA-AA-3146,6.035191214214557,5.223058527398177,0.017949079436495593,-0.9200760343101964,0.30398221405486003,1.1064783263662412,-0.18051707862414493
TCGA-AA-3147,3.9217037072775014,4.347122715997553,0.06008182763175755,-0.5589263457294229,0.2799896529205279,1.1989493786386518,-0.33867370386589024
TCGA-AA-3148,3.8224974391789464,6.4445074297202005,0.1536951469558562,-0.22132666130260237,0.33993571293047875,1.0805273931056085,0.2405386098090484
TCGA-AA-3149,4.520435556906084,4.31212175729235,-0.0483088522970295,-1.1326176649364557,0.289137241324517,1.0762048468453331,-0.7962553054450289
TCGA-AA-3150,4.070559049007271,5.904894698314291,0.35883965211380675,-0.7815317011761072,0.318176003260712,1.0510361900313316,-0.0991699146200641
TCGA-AA-3151,5.88060848483033,6.284796858310216,0.31395717492788755,-0.7852149013251042,0.32642537007657246,1.153655197103425,0.40104389092011944
TCGA-AA-3152,4.763408115845814,5.461286945138752,0.11524432479418752,-0.9391091558339824,0.2569355182410413,1.4950812976518018,0.21522458361122268
TCGA-AA-3153,5.353217988224707,6.059592013547624,-0.1603350748333341,-0.7538401298486037,0.31990935127253617,1.0746316544863512,-0.1749231474971157
TCGA-AA-3154,3.5298387465064174,6.15298290578986,0.2824394271312024,-0.2695689334641398,0.26689645625705966,1.6823325791050332,0.9689844827260643
TCGA-AA-3155,7.3059063410467,6.76249408148453,-0.46737588847301664,-0.24007562843116803,0.3531767959372604,1.0730287852417653,0.4033774977028943
TCGA-AA-3156,2.867543121779575,6.690943555104148,0.3065038469752063,-0.8372676076189611,0.28377615337915546,1.4568295529116126,0.35726255036186627
TCGA-AA-3157,4.206829731227681,5.759404766009403,0.13494878588055,-0.7795689670051846,0.3101730270976197,1.1297450962646363,-0.1422820398190384
TCGA-AA-3158,2.600789558885868,5.771000839391203,-0.40652861208586955,-0.03760341049384719,0.308586801552279,1.1531012447919575,-0.3185693218377893
TCGA-AA-3159,5.004971005010443,5.120792109580453,-0.00828696343402928,-0.8192769662836312,0.24057055140313205,1.6717124419649716,0.4219900749830661
TCGA-AA-3160,5.129148094247622,8.406530080196282,0.14608216556340253,-0.7376045208483228,0.34003458339503845,1.3698113278906432,0.9665125692536481
TCGA-AA-3161,5.594544841242148,5.131462643276569,-0.05982934178202013,-1.0620656204700343,0.3046073899844098,1.0938200258299757,-0.3973899029891022
TCGA-AA-3162,4.09975869497155,6.16801606315981,0.15576277755922296,-0.6272375169273872,0.33490613541887165,1.0573033616628025,-0.02605314410019653
TCGA-AA-3163,4.046845755590589,4.005258247246214,0.1846231922464373,-0.6032730087520228,0.26721330359969697,1.135581642938975,-0.4834092818413372
TCGA-AA-3164,3.7587745976618776,4.179211111164871,-0.09316421053211135,-0.10900849729415807,0.2306140611791441,1.3785954026145328,-0.16549915720972175
TCGA-AA-3165,2.3755895987757514,5.415550199065249,0.3424768337324922,-0.2973486998116641,0.2597915901399285,1.4525208071109876,0.2793082790116608
TCGA-AA-3166,3.168433175584237,6.233364710597339,0.5137914793012456,-0.06117300519788005,0.27019483258846816,1.4746526635218802,0.8263115517637704
TCGA-AA-3167,4.98609604499929,6.765811468076176,0.34960678549265023,-0.2459314761006426,0.2810344026942928,1.4216831589119905,0.9117784109341964
TCGA-AA-3168,3.21220611872315,7.79335331040085,0.37407183105388075,-0.6876066333589206,0.31101789327489476,1.433708040408779,0.7666279515301827
TCGA-AA-3169,5.558198297307146,7.013422968827164,-0.07970964386398334,-1.0189501549150335,0.351228728399652,1.093774430499553,0.09071855449446425
TCGA-AA-3170,3.528364554522373,6.99400193813052,-0.03830288945918868,-0.4352553044318328,0.3511803916676739,1.0613585551443,0.0623553561976366
TCGA-AA-3171,2.666782635543622,8.296287254085648,0.13987346150156513,-0.7096525967782132,0.3843943224038215,1.1204315890877132,0.3689987585803756
TCGA-AA-3172,4.4324804218227065,6.790104727439561,0.2561839924066098,-0.27391104098045105,0.38217242499156856,0.9465637396857511,0.3695400598490317
TCGA-AA-3173,4.286593595449662,6.344300821564929,0.2722430937567208,-0.7362074854242957,0.31963245199393103,1.2858638821155823,0.3904074440663905
TCGA-AA-3174,3.026915873394716,4.320081209926602,0.4876969071929668,-0.32056013495876146,0.289253762151439,1.060952743692943,-0.274060774435801
TCGA-AA-3175,4.546140648245598,6.721771909583935,0.1209300916886729,-0.9696484533529692,0.32613925386273795,1.1498569197991744,0.049520747183435625
TCGA-AA-3176,5.886402111407023,5.75504579354541,-0.10410333810637604,-0.5957728867930325,0.3153528080067158,1.147032018798026,0.08155973813436757
TCGA-AA-3177,6.903295790159887,4.030368618872452,-0.3749022633111319,-0.3933918050868357,0.23069186327492996,1.3906606433695674,-0.05105097623883381
TCGA-AA-3178,7.080547400745949,7.149593899467607,-0.255891042093649,-0.5596990223296592,0.3687053920901584,1.1136342230313367,0.5524560470588253
TCGA-AA-3179,2.759480414519483,4.337136644420163,-0.2623277339648511,-0.6565903648374856,0.2862631598877597,1.1210684358990888,-0.8759566150880308
TCGA-AA-3180,4.9966565735625705,4.516084914015213,0.11505826458260257,-0.635381492112082,0.29316396035400727,1.011507433265571,-0.4432707678366872
TCGA-AA-3181,5.1265148114113535,4.95455106837076,-0.2677874939604217,-0.27068836777568084,0.251487252966758,1.4386292461473167,0.146552608854436
TCGA-AA-3182,7.199839155880479,5.65045630768515,-0.025217817413744358,-0.38033874401310985,0.2967180233239589,1.0527314405420904,0.15397937961545785
TCGA-AA-3183,2.929070800592781,6.544943311081986,0.4985127733481469,-0.20724397801503835,0.28085458385906314,1.3898917899885626,0.6507616069227694
TCGA-AA-3184,3.0050948618577955,6.0840575293871435,0.6480083939468766,-0.3908159898479937,0.3148885946621319,1.2264575076978617,0.4638221084330751
TCGA-AA-3185,4.889886367343814,6.188311532810848,0.15138822178498923,-1.0013411145131514,0.3428634798409472,1.03958927427395,-0.09680421269503704
TCGA-AA-3186,3.684088435608866,5.672527117782654,0.677146851685225,0.2562029867143347,0.3030033696631294,1.1282568984830579,0.609179402103854
TCGA-AA-3187,4.574693763314566,5.134456256308912,0.06275351731119543,-0.6035676355285067,0.2932679023190291,1.1148545767741236,-0.2451451595754078
